,Demand
20191105T18Z,1324
20191105T17Z,1368
20191105T16Z,1356
20191105T15Z,1276
20191105T14Z,1101
20191105T13Z,977
20191105T12Z,919
20191105T11Z,906
20191105T10Z,918
20191105T09Z,949
20191105T08Z,1000
20191105T07Z,1079
20191105T06Z,1175
20191105T05Z,1240
20191105T04Z,1290
20191105T03Z,1314
20191105T02Z,1320
20191105T01Z,1228
20191105T00Z,1183
20191104T23Z,1180
20191104T22Z,1198
20191104T21Z,1217
20191104T20Z,1249
20191104T19Z,1260
20191104T18Z,1287
20191104T17Z,1307
20191104T16Z,1331
20191104T15Z,1247
20191104T14Z,1065
20191104T13Z,951
20191104T12Z,906
20191104T11Z,896
20191104T10Z,899
20191104T09Z,925
20191104T08Z,959
20191104T07Z,1047
20191104T06Z,1088
20191104T05Z,1191
20191104T04Z,1231
20191104T03Z,1246
20191104T02Z,1240
20191104T01Z,1138
20191104T00Z,1099
20191103T23Z,1088
20191103T22Z,1108
20191103T21Z,1131
20191103T20Z,1145
20191103T19Z,1169
20191103T18Z,1182
20191103T17Z,1149
20191103T16Z,1106
20191103T15Z,1026
20191103T14Z,966
20191103T13Z,923
20191103T12Z,889
20191103T11Z,900
20191103T10Z,885
20191103T09Z,922
20191103T08Z,
20191103T07Z,1002
20191103T06Z,1061
20191103T05Z,1111
20191103T04Z,1141
20191103T03Z,1169
20191103T02Z,1183
20191103T01Z,1119
20191103T00Z,1088
20191102T23Z,1063
20191102T22Z,1099
20191102T21Z,1124
20191102T20Z,1161
20191102T19Z,1192
20191102T18Z,1220
20191102T17Z,1236
20191102T16Z,1204
20191102T15Z,1118
20191102T14Z,1030
20191102T13Z,971
20191102T12Z,940
20191102T11Z,918
20191102T10Z,928
20191102T09Z,944
20191102T08Z,978
20191102T07Z,
20191102T06Z,
20191102T05Z,
20191102T04Z,
20191102T03Z,
20191102T02Z,
20191102T01Z,
20191102T00Z,
20191101T23Z,
20191101T22Z,
20191101T21Z,
20191101T20Z,
20191101T19Z,
20191101T18Z,
20191101T17Z,
20191101T16Z,
20191101T15Z,
20191101T14Z,
20191101T13Z,
20191101T12Z,
20191101T11Z,
20191101T10Z,
20191101T09Z,
20191101T08Z,
20191101T07Z,1008
20191101T06Z,1086
20191101T05Z,1169
20191101T04Z,1210
20191101T03Z,1237
20191101T02Z,1249
20191101T01Z,1217
20191101T00Z,1178
20191031T23Z,1156
20191031T22Z,1167
20191031T21Z,1194
20191031T20Z,1228
20191031T19Z,1262
20191031T18Z,1305
20191031T17Z,1357
20191031T16Z,1400
20191031T15Z,1413
20191031T14Z,1291
20191031T13Z,1106
20191031T12Z,992
20191031T11Z,939
20191031T10Z,931
20191031T09Z,946
20191031T08Z,967
20191031T07Z,1036
20191031T06Z,1132
20191031T05Z,1233
20191031T04Z,1282
20191031T03Z,1316
20191031T02Z,1314
20191031T01Z,1253
20191031T00Z,1201
20191030T23Z,1193
20191030T22Z,1203
20191030T21Z,1237
20191030T20Z,1269
20191030T19Z,1297
20191030T18Z,1338
20191030T17Z,1396
20191030T16Z,1457
20191030T15Z,1474
20191030T14Z,1345
20191030T13Z,1151
20191030T12Z,1026
20191030T11Z,977
20191030T10Z,963
20191030T09Z,971
20191030T08Z,997
20191030T07Z,1055
20191030T06Z,1153
20191030T05Z,1250
20191030T04Z,1301
20191030T03Z,1334
20191030T02Z,1332
20191030T01Z,1303
20191030T00Z,1253
20191029T23Z,1236
20191029T22Z,1247
20191029T21Z,1274
20191029T20Z,1266
20191029T19Z,1330
20191029T18Z,1373
20191029T17Z,1412
20191029T16Z,1462
20191029T15Z,1464
20191029T14Z,1339
20191029T13Z,1139
20191029T12Z,1014
20191029T11Z,950
20191029T10Z,936
20191029T09Z,945
20191029T08Z,980
20191029T07Z,1033
20191029T06Z,1125
20191029T05Z,1229
20191029T04Z,1294
20191029T03Z,1326
20191029T02Z,1328
20191029T01Z,1267
20191029T00Z,1185
20191028T23Z,1166
20191028T22Z,1150
20191028T21Z,1188
20191028T20Z,1244
20191028T19Z,1291
20191028T18Z,1326
20191028T17Z,1387
20191028T16Z,1393
20191028T15Z,1390
20191028T14Z,1282
20191028T13Z,1119
20191028T12Z,994
20191028T11Z,940
20191028T10Z,917
20191028T09Z,925
20191028T08Z,956
20191028T07Z,999
20191028T06Z,1083
20191028T05Z,1168
20191028T04Z,1213
20191028T03Z,1227
20191028T02Z,1061
20191028T01Z,1151
20191028T00Z,1096
20191027T23Z,1077
20191027T22Z,1084
20191027T21Z,1109
20191027T20Z,1129
20191027T19Z,1149
20191027T18Z,1175
20191027T17Z,1172
20191027T16Z,1138
20191027T15Z,1066
20191027T14Z,985
20191027T13Z,935
20191027T12Z,899
20191027T11Z,898
20191027T10Z,897
20191027T09Z,911
20191027T08Z,934
20191027T07Z,983
20191027T06Z,1027
20191027T05Z,1090
20191027T04Z,1129
20191027T03Z,1158
20191027T02Z,1163
20191027T01Z,1114
20191027T00Z,1081
20191026T23Z,1075
20191026T22Z,1092
20191026T21Z,1115
20191026T20Z,1151
20191026T19Z,1177
20191026T18Z,1185
20191026T17Z,1162
20191026T16Z,1111
20191026T15Z,1038
20191026T14Z,960
20191026T13Z,890
20191026T12Z,860
20191026T11Z,855
20191026T10Z,860
20191026T09Z,882
20191026T08Z,911
20191026T07Z,970
20191026T06Z,1033
20191026T05Z,1097
20191026T04Z,1141
20191026T03Z,1186
20191026T02Z,1203
20191026T01Z,1181
20191026T00Z,1156
20191025T23Z,1168
20191025T22Z,1186
20191025T21Z,1211
20191025T20Z,1208
20191025T19Z,1207
20191025T18Z,1207
20191025T17Z,1196
20191025T16Z,1201
20191025T15Z,1161
20191025T14Z,1085
20191025T13Z,909
20191025T12Z,816
20191025T11Z,756
20191025T10Z,758
20191025T09Z,774
20191025T08Z,814
20191025T07Z,871
20191025T06Z,956
20191025T05Z,1039
20191025T04Z,1091
20191025T03Z,1127
20191025T02Z,1131
20191025T01Z,1094
20191025T00Z,1071
20191024T23Z,1069
20191024T22Z,1071
20191024T21Z,1095
20191024T20Z,1104
20191024T19Z,1122
20191024T18Z,1158
20191024T17Z,1192
20191024T16Z,1214
20191024T15Z,1220
20191024T14Z,1116
20191024T13Z,950
20191024T12Z,848
20191024T11Z,805
20191024T10Z,807
20191024T09Z,823
20191024T08Z,852
20191024T07Z,915
20191024T06Z,1005
20191024T05Z,1094
20191024T04Z,1141
20191024T03Z,1178
20191024T02Z,1177
20191024T01Z,1132
20191024T00Z,1087
20191023T23Z,1074
20191023T22Z,1085
20191023T21Z,1098
20191023T20Z,1121
20191023T19Z,1139
20191023T18Z,1173
20191023T17Z,1202
20191023T16Z,1232
20191023T15Z,1240
20191023T14Z,1122
20191023T13Z,954
20191023T12Z,852
20191023T11Z,803
20191023T10Z,804
20191023T09Z,813
20191023T08Z,852
20191023T07Z,903
20191023T06Z,987
20191023T05Z,1085
20191023T04Z,1134
20191023T03Z,1168
20191023T02Z,1175
20191023T01Z,1142
20191023T00Z,1113
20191022T23Z,1104
20191022T22Z,1107
20191022T21Z,1128
20191022T20Z,1129
20191022T19Z,1129
20191022T18Z,1140
20191022T17Z,1148
20191022T16Z,1152
20191022T15Z,1151
20191022T14Z,1036
20191022T13Z,929
20191022T12Z,842
20191022T11Z,818
20191022T10Z,819
20191022T09Z,838
20191022T08Z,879
20191022T07Z,944
20191022T06Z,1038
20191022T05Z,1138
20191022T04Z,1208
20191022T03Z,1261
20191022T02Z,1284
20191022T01Z,1259
20191022T00Z,1211
20191021T23Z,1210
20191021T22Z,1210
20191021T21Z,1225
20191021T20Z,1215
20191021T19Z,1245
20191021T18Z,1249
20191021T17Z,1255
20191021T16Z,1261
20191021T15Z,1237
20191021T14Z,1145
20191021T13Z,989
20191021T12Z,885
20191021T11Z,848
20191021T10Z,832
20191021T09Z,855
20191021T08Z,892
20191021T07Z,940
20191021T06Z,1034
20191021T05Z,1125
20191021T04Z,1189
20191021T03Z,1218
20191021T02Z,1236
20191021T01Z,1206
20191021T00Z,1171
20191020T23Z,1157
20191020T22Z,1160
20191020T21Z,1153
20191020T20Z,1162
20191020T19Z,1148
20191020T18Z,1138
20191020T17Z,1110
20191020T16Z,1048
20191020T15Z,985
20191020T14Z,917
20191020T13Z,873
20191020T12Z,849
20191020T11Z,846
20191020T10Z,860
20191020T09Z,877
20191020T08Z,918
20191020T07Z,962
20191020T06Z,1025
20191020T05Z,1080
20191020T04Z,1119
20191020T03Z,1144
20191020T02Z,1147
20191020T01Z,1105
20191020T00Z,1088
20191019T23Z,1081
20191019T22Z,1107
20191019T21Z,1140
20191019T20Z,1181
20191019T19Z,1181
20191019T18Z,1181
20191019T17Z,1147
20191019T16Z,1106
20191019T15Z,1028
20191019T14Z,946
20191019T13Z,892
20191019T12Z,854
20191019T11Z,843
20191019T10Z,854
20191019T09Z,877
20191019T08Z,912
20191019T07Z,964
20191019T06Z,1034
20191019T05Z,1102
20191019T04Z,1158
20191019T03Z,1202
20191019T02Z,1239
20191019T01Z,1241
20191019T00Z,1191
20191018T23Z,1195
20191018T22Z,1187
20191018T21Z,1199
20191018T20Z,1208
20191018T19Z,1213
20191018T18Z,1227
20191018T17Z,1234
20191018T16Z,1240
20191018T15Z,1229
20191018T14Z,1108
20191018T13Z,935
20191018T12Z,841
20191018T11Z,798
20191018T10Z,786
20191018T09Z,796
20191018T08Z,834
20191018T07Z,889
20191018T06Z,976
20191018T05Z,1062
20191018T04Z,1116
20191018T03Z,1157
20191018T02Z,1163
20191018T01Z,1128
20191018T00Z,1091
20191017T23Z,1076
20191017T22Z,1084
20191017T21Z,1090
20191017T20Z,1110
20191017T19Z,1125
20191017T18Z,1130
20191017T17Z,1149
20191017T16Z,1151
20191017T15Z,1148
20191017T14Z,1051
20191017T13Z,895
20191017T12Z,800
20191017T11Z,773
20191017T10Z,764
20191017T09Z,785
20191017T08Z,818
20191017T07Z,876
20191017T06Z,961
20191017T05Z,1048
20191017T04Z,1113
20191017T03Z,1156
20191017T02Z,1172
20191017T01Z,1151
20191017T00Z,1099
20191016T23Z,1094
20191016T22Z,1107
20191016T21Z,1116
20191016T20Z,1120
20191016T19Z,1126
20191016T18Z,1137
20191016T17Z,1136
20191016T16Z,1143
20191016T15Z,1138
20191016T14Z,1030
20191016T13Z,873
20191016T12Z,783
20191016T11Z,755
20191016T10Z,756
20191016T09Z,769
20191016T08Z,808
20191016T07Z,864
20191016T06Z,949
20191016T05Z,1042
20191016T04Z,1106
20191016T03Z,1145
20191016T02Z,1141
20191016T01Z,1164
20191016T00Z,1136
20191015T23Z,1128
20191015T22Z,1131
20191015T21Z,1144
20191015T20Z,1142
20191015T19Z,1167
20191015T18Z,1172
20191015T17Z,1191
20191015T16Z,1214
20191015T15Z,1213
20191015T14Z,1105
20191015T13Z,936
20191015T12Z,850
20191015T11Z,825
20191015T10Z,813
20191015T09Z,836
20191015T08Z,868
20191015T07Z,919
20191015T06Z,998
20191015T05Z,1093
20191015T04Z,1149
20191015T03Z,1177
20191015T02Z,1169
20191015T01Z,1135
20191015T00Z,1102
20191014T23Z,1085
20191014T22Z,1105
20191014T21Z,1116
20191014T20Z,1137
20191014T19Z,1135
20191014T18Z,1159
20191014T17Z,1191
20191014T16Z,1197
20191014T15Z,1210
20191014T14Z,1107
20191014T13Z,947
20191014T12Z,860
20191014T11Z,827
20191014T10Z,815
20191014T09Z,820
20191014T08Z,856
20191014T07Z,904
20191014T06Z,969
20191014T05Z,1057
20191014T04Z,1110
20191014T03Z,1127
20191014T02Z,1118
20191014T01Z,1072
20191014T00Z,1037
20191013T23Z,1015
20191013T22Z,1017
20191013T21Z,1033
20191013T20Z,1045
20191013T19Z,1058
20191013T18Z,1064
20191013T17Z,1040
20191013T16Z,975
20191013T15Z,930
20191013T14Z,872
20191013T13Z,826
20191013T12Z,804
20191013T11Z,798
20191013T10Z,820
20191013T09Z,835
20191013T08Z,862
20191013T07Z,916
20191013T06Z,977
20191013T05Z,1016
20191013T04Z,1068
20191013T03Z,1094
20191013T02Z,1095
20191013T01Z,1061
20191013T00Z,1040
20191012T23Z,1031
20191012T22Z,1042
20191012T21Z,1060
20191012T20Z,1109
20191012T19Z,1122
20191012T18Z,1138
20191012T17Z,1122
20191012T16Z,1081
20191012T15Z,1010
20191012T14Z,937
20191012T13Z,874
20191012T12Z,847
20191012T11Z,832
20191012T10Z,837
20191012T09Z,864
20191012T08Z,884
20191012T07Z,935
20191012T06Z,992
20191012T05Z,1054
20191012T04Z,1094
20191012T03Z,1119
20191012T02Z,1123
20191012T01Z,1125
20191012T00Z,1118
20191011T23Z,1120
20191011T22Z,1133
20191011T21Z,1157
20191011T20Z,1173
20191011T19Z,1193
20191011T18Z,1228
20191011T17Z,1261
20191011T16Z,1292
20191011T15Z,1292
20191011T14Z,1194
20191011T13Z,1020
20191011T12Z,910
20191011T11Z,837
20191011T10Z,837
20191011T09Z,842
20191011T08Z,874
20191011T07Z,932
20191011T06Z,1007
20191011T05Z,1095
20191011T04Z,1145
20191011T03Z,1171
20191011T02Z,1146
20191011T01Z,1119
20191011T00Z,1091
20191010T23Z,1087
20191010T22Z,1094
20191010T21Z,1120
20191010T20Z,1149
20191010T19Z,1177
20191010T18Z,1215
20191010T17Z,1266
20191010T16Z,1309
20191010T15Z,1333
20191010T14Z,1219
20191010T13Z,1040
20191010T12Z,919
20191010T11Z,869
20191010T10Z,857
20191010T09Z,870
20191010T08Z,892
20191010T07Z,956
20191010T06Z,1038
20191010T05Z,1134
20191010T04Z,1187
20191010T03Z,1210
20191010T02Z,1175
20191010T01Z,1138
20191010T00Z,1100
20191009T23Z,1095
20191009T22Z,1102
20191009T21Z,1119
20191009T20Z,1130
20191009T19Z,1155
20191009T18Z,1178
20191009T17Z,1200
20191009T16Z,1260
20191009T15Z,1277
20191009T14Z,1164
20191009T13Z,985
20191009T12Z,878
20191009T11Z,829
20191009T10Z,823
20191009T09Z,836
20191009T08Z,863
20191009T07Z,929
20191009T06Z,1018
20191009T05Z,1112
20191009T04Z,1176
20191009T03Z,1209
20191009T02Z,1201
20191009T01Z,1161
20191009T00Z,1111
20191008T23Z,1113
20191008T22Z,1135
20191008T21Z,1160
20191008T20Z,1154
20191008T19Z,1162
20191008T18Z,1176
20191008T17Z,1198
20191008T16Z,1162
20191008T15Z,1190
20191008T14Z,1078
20191008T13Z,935
20191008T12Z,836
20191008T11Z,801
20191008T10Z,795
20191008T09Z,810
20191008T08Z,846
20191008T07Z,898
20191008T06Z,971
20191008T05Z,1051
20191008T04Z,1133
20191008T03Z,1173
20191008T02Z,1180
20191008T01Z,1171
20191008T00Z,1148
20191007T23Z,1133
20191007T22Z,1140
20191007T21Z,1150
20191007T20Z,1160
20191007T19Z,1161
20191007T18Z,1168
20191007T17Z,1174
20191007T16Z,1156
20191007T15Z,1170
20191007T14Z,1070
20191007T13Z,917
20191007T12Z,827
20191007T11Z,790
20191007T10Z,791
20191007T09Z,809
20191007T08Z,830
20191007T07Z,881
20191007T06Z,954
20191007T05Z,1031
20191007T04Z,1077
20191007T03Z,1097
20191007T02Z,1069
20191007T01Z,1037
20191007T00Z,1009
20191006T23Z,995
20191006T22Z,1006
20191006T21Z,993
20191006T20Z,1023
20191006T19Z,1037
20191006T18Z,1033
20191006T17Z,1033
20191006T16Z,985
20191006T15Z,923
20191006T14Z,868
20191006T13Z,822
20191006T12Z,797
20191006T11Z,787
20191006T10Z,791
20191006T09Z,792
20191006T08Z,841
20191006T07Z,878
20191006T06Z,935
20191006T05Z,977
20191006T04Z,1009
20191006T03Z,1029
20191006T02Z,1010
20191006T01Z,986
20191006T00Z,977
20191005T23Z,984
20191005T22Z,985
20191005T21Z,1010
20191005T20Z,1023
20191005T19Z,1035
20191005T18Z,1043
20191005T17Z,1036
20191005T16Z,989
20191005T15Z,921
20191005T14Z,866
20191005T13Z,812
20191005T12Z,786
20191005T11Z,775
20191005T10Z,785
20191005T09Z,804
20191005T08Z,826
20191005T07Z,889
20191005T06Z,953
20191005T05Z,1007
20191005T04Z,1051
20191005T03Z,1090
20191005T02Z,1100
20191005T01Z,1087
20191005T00Z,1083
20191004T23Z,1104
20191004T22Z,1090
20191004T21Z,1108
20191004T20Z,1119
20191004T19Z,1124
20191004T18Z,1140
20191004T17Z,1144
20191004T16Z,1154
20191004T15Z,1145
20191004T14Z,1039
20191004T13Z,882
20191004T12Z,779
20191004T11Z,738
20191004T10Z,732
20191004T09Z,753
20191004T08Z,783
20191004T07Z,836
20191004T06Z,914
20191004T05Z,997
20191004T04Z,1030
20191004T03Z,1073
20191004T02Z,1048
20191004T01Z,1041
20191004T00Z,1027
20191003T23Z,1024
20191003T22Z,1032
20191003T21Z,1044
20191003T20Z,1046
20191003T19Z,1053
20191003T18Z,1058
20191003T17Z,1075
20191003T16Z,1090
20191003T15Z,1078
20191003T14Z,983
20191003T13Z,843
20191003T12Z,757
20191003T11Z,725
20191003T10Z,728
20191003T09Z,743
20191003T08Z,775
20191003T07Z,838
20191003T06Z,916
20191003T05Z,1002
20191003T04Z,1064
20191003T03Z,1097
20191003T02Z,1085
20191003T01Z,1068
20191003T00Z,1057
20191002T23Z,1039
20191002T22Z,1041
20191002T21Z,1067
20191002T20Z,1069
20191002T19Z,1082
20191002T18Z,1101
20191002T17Z,1115
20191002T16Z,1148
20191002T15Z,1162
20191002T14Z,1065
20191002T13Z,901
20191002T12Z,797
20191002T11Z,765
20191002T10Z,759
20191002T09Z,770
20191002T08Z,797
20191002T07Z,854
20191002T06Z,943
20191002T05Z,1022
20191002T04Z,1077
20191002T03Z,1103
20191002T02Z,1068
20191002T01Z,1105
20191002T00Z,1102
20191001T23Z,1084
20191001T22Z,1087
20191001T21Z,1116
20191001T20Z,1120
20191001T19Z,1140
20191001T18Z,1156
20191001T17Z,1193
20191001T16Z,1222
20191001T15Z,1238
20191001T14Z,1128
20191001T13Z,980
20191001T12Z,862
20191001T11Z,831
20191001T10Z,829
20191001T09Z,838
20191001T08Z,863
20191001T07Z,923
20191001T06Z,998
20191001T05Z,1081
20191001T04Z,1145
20191001T03Z,1169
20191001T02Z,1129
20191001T01Z,1115
20191001T00Z,1095
20190930T23Z,1089
20190930T22Z,1093
20190930T21Z,1109
20190930T20Z,1128
20190930T19Z,1137
20190930T18Z,1151
20190930T17Z,1180
20190930T16Z,1211
20190930T15Z,1227
20190930T14Z,1133
20190930T13Z,970
20190930T12Z,868
20190930T11Z,828
20190930T10Z,818
20190930T09Z,818
20190930T08Z,852
20190930T07Z,897
20190930T06Z,979
20190930T05Z,1052
20190930T04Z,1107
20190930T03Z,1127
20190930T02Z,1087
20190930T01Z,1064
20190930T00Z,1044
20190929T23Z,1043
20190929T22Z,1047
20190929T21Z,1059
20190929T20Z,1062
20190929T19Z,1052
20190929T18Z,1035
20190929T17Z,1025
20190929T16Z,971
20190929T15Z,893
20190929T14Z,835
20190929T13Z,797
20190929T12Z,777
20190929T11Z,773
20190929T10Z,775
20190929T09Z,795
20190929T08Z,828
20190929T07Z,872
20190929T06Z,929
20190929T05Z,986
20190929T04Z,1015
20190929T03Z,1033
20190929T02Z,1000
20190929T01Z,984
20190929T00Z,960
20190928T23Z,968
20190928T22Z,995
20190928T21Z,999
20190928T20Z,1029
20190928T19Z,1044
20190928T18Z,1050
20190928T17Z,1035
20190928T16Z,991
20190928T15Z,905
20190928T14Z,841
20190928T13Z,788
20190928T12Z,765
20190928T11Z,756
20190928T10Z,769
20190928T09Z,788
20190928T08Z,816
20190928T07Z,869
20190928T06Z,935
20190928T05Z,988
20190928T04Z,1027
20190928T03Z,1051
20190928T02Z,1059
20190928T01Z,1058
20190928T00Z,1058
20190927T23Z,1062
20190927T22Z,1072
20190927T21Z,1081
20190927T20Z,1073
20190927T19Z,1091
20190927T18Z,1084
20190927T17Z,1098
20190927T16Z,1062
20190927T15Z,1020
20190927T14Z,920
20190927T13Z,787
20190927T12Z,719
20190927T11Z,689
20190927T10Z,704
20190927T09Z,723
20190927T08Z,756
20190927T07Z,813
20190927T06Z,890
20190927T05Z,965
20190927T04Z,1018
20190927T03Z,1042
20190927T02Z,1027
20190927T01Z,1043
20190927T00Z,1043
20190926T23Z,1045
20190926T22Z,1049
20190926T21Z,1053
20190926T20Z,1054
20190926T19Z,1048
20190926T18Z,1041
20190926T17Z,1050
20190926T16Z,1043
20190926T15Z,1025
20190926T14Z,925
20190926T13Z,794
20190926T12Z,725
20190926T11Z,702
20190926T10Z,700
20190926T09Z,718
20190926T08Z,755
20190926T07Z,809
20190926T06Z,887
20190926T05Z,964
20190926T04Z,1022
20190926T03Z,1046
20190926T02Z,1036
20190926T01Z,1049
20190926T00Z,1045
20190925T23Z,1037
20190925T22Z,1033
20190925T21Z,1044
20190925T20Z,1039
20190925T19Z,1035
20190925T18Z,1032
20190925T17Z,1029
20190925T16Z,1034
20190925T15Z,1016
20190925T14Z,927
20190925T13Z,798
20190925T12Z,719
20190925T11Z,693
20190925T10Z,699
20190925T09Z,720
20190925T08Z,748
20190925T07Z,813
20190925T06Z,898
20190925T05Z,973
20190925T04Z,1029
20190925T03Z,1050
20190925T02Z,1040
20190925T01Z,1050
20190925T00Z,1046
20190924T23Z,1038
20190924T22Z,1041
20190924T21Z,1036
20190924T20Z,1047
20190924T19Z,1047
20190924T18Z,1045
20190924T17Z,1042
20190924T16Z,1041
20190924T15Z,1023
20190924T14Z,933
20190924T13Z,806
20190924T12Z,724
20190924T11Z,699
20190924T10Z,705
20190924T09Z,721
20190924T08Z,762
20190924T07Z,816
20190924T06Z,901
20190924T05Z,976
20190924T04Z,1040
20190924T03Z,1074
20190924T02Z,1070
20190924T01Z,1068
20190924T00Z,1049
20190923T23Z,1047
20190923T22Z,1047
20190923T21Z,1056
20190923T20Z,1059
20190923T19Z,1057
20190923T18Z,1055
20190923T17Z,1044
20190923T16Z,1035
20190923T15Z,1010
20190923T14Z,926
20190923T13Z,793
20190923T12Z,718
20190923T11Z,705
20190923T10Z,699
20190923T09Z,715
20190923T08Z,752
20190923T07Z,794
20190923T06Z,875
20190923T05Z,945
20190923T04Z,999
20190923T03Z,1018
20190923T02Z,1008
20190923T01Z,1001
20190923T00Z,965
20190922T23Z,966
20190922T22Z,976
20190922T21Z,983
20190922T20Z,981
20190922T19Z,979
20190922T18Z,955
20190922T17Z,918
20190922T16Z,851
20190922T15Z,777
20190922T14Z,730
20190922T13Z,736
20190922T12Z,738
20190922T11Z,737
20190922T10Z,749
20190922T09Z,764
20190922T08Z,798
20190922T07Z,843
20190922T06Z,903
20190922T05Z,956
20190922T04Z,987
20190922T03Z,1003
20190922T02Z,984
20190922T01Z,971
20190922T00Z,966
20190921T23Z,965
20190921T22Z,981
20190921T21Z,988
20190921T20Z,998
20190921T19Z,1004
20190921T18Z,999
20190921T17Z,984
20190921T16Z,928
20190921T15Z,859
20190921T14Z,802
20190921T13Z,765
20190921T12Z,744
20190921T11Z,731
20190921T10Z,754
20190921T09Z,769
20190921T08Z,806
20190921T07Z,862
20190921T06Z,927
20190921T05Z,978
20190921T04Z,1022
20190921T03Z,1039
20190921T02Z,1039
20190921T01Z,1074
20190921T00Z,1085
20190920T23Z,1087
20190920T22Z,1087
20190920T21Z,1104
20190920T20Z,1098
20190920T19Z,1084
20190920T18Z,1092
20190920T17Z,1059
20190920T16Z,1050
